Size,Avg Latency(us),Min Latency(us),Max Latency(us),Iterations,NP_total,ALGO,ALGO_NAME
4,5.28,5.28,6.80,30000,184,5,binary_tree
4,6.10,6.10,7.52,30000,186,5,binary_tree
4,5.93,5.93,7.53,30000,188,5,binary_tree
4,6.25,6.25,7.87,30000,190,5,binary_tree
4,5.66,5.66,7.81,30000,192,5,binary_tree
4,6.30,6.30,8.43,30000,194,5,binary_tree
4,6.72,6.72,8.88,30000,196,5,binary_tree
4,7.56,7.56,9.35,30000,198,5,binary_tree
4,7.81,7.81,9.74,30000,200,5,binary_tree
4,8.38,8.38,10.12,30000,202,5,binary_tree
4,8.93,8.93,10.64,30000,204,5,binary_tree
4,9.82,9.82,10.88,30000,206,5,binary_tree
4,9.17,9.17,10.74,30000,208,5,binary_tree
4,9.81,9.81,11.23,30000,210,5,binary_tree
4,10.27,10.27,11.42,30000,212,5,binary_tree
4,11.07,11.07,11.92,30000,214,5,binary_tree
4,11.02,11.02,11.85,30000,216,5,binary_tree
4,11.70,11.70,12.03,30000,218,5,binary_tree
4,11.39,11.39,11.92,30000,220,5,binary_tree
4,11.24,11.24,11.49,30000,222,5,binary_tree
4,8.32,8.32,12.96,30000,224,5,binary_tree
4,9.09,9.09,11.33,30000,226,5,binary_tree
4,9.42,9.42,12.12,30000,228,5,binary_tree
4,10.08,10.08,12.19,30000,230,5,binary_tree
4,10.33,10.33,12.46,30000,232,5,binary_tree
4,10.88,10.88,13.09,30000,234,5,binary_tree
4,11.20,11.20,13.53,30000,236,5,binary_tree
4,11.33,11.33,13.68,30000,238,5,binary_tree
4,11.85,11.85,24.27,30000,240,5,binary_tree
4,12.74,12.74,14.58,30000,242,5,binary_tree
4,12.67,12.67,15.07,30000,244,5,binary_tree
4,13.04,13.04,15.45,30000,246,5,binary_tree
4,14.04,14.04,16.24,30000,248,5,binary_tree
4,14.22,14.22,16.65,30000,250,5,binary_tree
4,15.40,15.40,17.45,30000,252,5,binary_tree
4,16.50,16.50,18.11,30000,254,5,binary_tree
4,1.02,0.99,1.03,30000,256,5,binary_tree
